Policy_Type_ID,Policy_Type,Cover_Name,Cover_Type_Name,Cover_Sequence,Mandatory,Input_Type,Org.
30001,Commercial Fire,Loss of rent and Alternative Accommodation,Basic,61,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Minor Alteration,Basic,62,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Misdescription,Basic,63,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Nominated Loss Adjuster,Basic,64,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Non-invalidation,Basic,65,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,"Out Buildings including Fences, Compound walls, Roads & Electrical Installation",Basic,66,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Payment on account clause,Basic,67,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Premises,Basic,68,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Property temporary removed/  stored,Basic,69,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Public Authorities,Basic,70,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Reinstatement average relief clause,Basic,71,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Removal of Debris,Basic,72,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Services & utilities (Inc. Under Ground Property),Basic,73,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Smoke damage,Basic,74,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Sprinkler Leakage,Basic,75,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Vehicle Load,Basic,76,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Deductibles/ Excess,Basic,77,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Riot & Strike,Basic,78,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Terrorism,Basic,79,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Fire and / or lightning,Basic,80,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,All Other,Basic,81,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Premium LKR,Asset,82,Yes,TEXT,IIRM Sri Lanka
30001,Commercial Fire,Basic,Asset,83,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Riot & Strike & Civil Commotion,Asset,84,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Terrorism,Asset,85,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Premium Exc. Taxes,Asset,86,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Premium including Taxes,Asset,87,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Warranties,Basic,88,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Conditions,Basic,89,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Exclusions,Basic,90,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Subjectivities,Basic,91,Yes,TEXTAREA,IIRM Sri Lanka
30001,Commercial Fire,Past Claims,Basic,92,Yes,TEXTAREA,IIRM Sri Lanka
18531,Commercial General Liability Insurance (CGL),Retro Active Date,Basic,1,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Turnover,Asset,2,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Territory & Jurisdiction,Basic,3,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Combined Aggregate Limit,Basic,4,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Medical Expenses( per person),Deductable / copay,5,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Premises Operation,Deductable / copay,6,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Product Completed Operation,Deductable / copay,7,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Personal & Adverising Injury,Deductable / copay,8,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Fire Damage to rented premises,Basic,9,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Batch Clause,Basic,10,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Claim series clause,Basic,11,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Legal expenses included in the limit of liability,Basic,12,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Designated Risk Premises Premises owned and/or occupied by the Insured in India;,Add On,13,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Act of God perils extension,Add On,14,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),72 hrs sudden and accidental pollution extension ,Basic,15,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Discharge of treated effluents by pipeline up to 10km outside premises (T&J: India),Basic,16,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Li s & escalators liability extension at the Insureds
 premises",Basic,17,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Property under Care, custody and control liability
 extension sub-limited to 25% of LOI in the aggregate including
 guest cars parking liability within designated premises by  insureds  licensed drivers (except personal valuables  therein)",Add On,18,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Food & Beverages liability extension, served to visitors at the Insureds premises Full Limit in the aggregate Host Liquor liability-",Add On,19,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Non-owned/hired automobile liability extension,Add On,20,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Transportation liability extension,Add On,21,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Travelling execu ve on non-manual work worldwide basis,Basic,22,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Cover is extended for work done by sub-contracted employees on behalf of the Insured,provided it is under the direct supervision of the Insured personnel",Basic,23,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Coverage is extended to include Insureds  liability on  account of third party bodily injury/property damage claims  due to events/exhibi ons organized by the insured in
 connec on with their business or par cipated by invita on  only Full LOI in the aggregate but no of visitors to be restricted  to 500 (T&J: India). Onus of proof is on the insured",Basic,24,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Automatic coverage for new subsidiaries acquired during the policy period ,Basic,25,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Additional Insured extension as and when required by written contract of the Insured. ,Deductable / copay,26,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Waiver of subrogation extension,Deductable / copay,27,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Terrorism legal liability extension,Deductable / copay,28,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Unnamed Vendor liability extension (s/t all are distribu on vendors only),Deductable / copay,29,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Technical collaborators extension Panasonic, Japan",Basic,30,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Incidental medical malprac ces liability extension,Basic,31,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Medical Expenses,Basic,32,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Extended Reporting Period,Basic,33,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Employers Liability (In excess of WC),Add On,34,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),AMENDED CANCELLATION CLAUSE,Add On,35,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Supplementary Payments Limit,Basic,36,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Right to defend clause,Basic,37,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Informa on technology hazards Clarifica on Clause,Basic,38,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Undesignated Premises Endorsement,Add On,39,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Control Group endorsement,Add On,40,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),COVERAGE TERRITORY,Add On,41,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),COVERAGE JURISDICTION,Add On,42,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),LIMIT OF INSURANCE,Basic,43,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),GENERAL AGGREGATE LIMIT (other than PRODUCTS / COMPLETED OPERATIONS),Basic,44,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Retro Active Date,Basic,45,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),DESIGNATED PREMISES,Basic,46,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),DOMESTIC,Deductable / copay,47,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),DESIGNATED PREMISES ENDORSEMENT,Deductable / copay,48,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),AUTO INCLUSION OF ORGANIZATION NEWLY ACQUIRE OR FORM ENDORSEMENT,Deductable / copay,49,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Fire Damage ,Deductable / copay,50,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Medical Expense ,Basic,51,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Right and Duty Defend,Basic,52,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Acts of God Perils,Basic,53,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Food and Beverages,Basic,54,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Lift Liability,Add On,55,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Cross Liability,Add On,56,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Automatic cover of newly acquired organization,Basic,57,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),"Legal liability for BI/PD arising out of Employee engagement, Marketing and promotional activities conducted by the insured during the policy period",Basic,58,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Extended Reporting Period,Basic,59,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Defense Costs,Add On,60,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),72 Hours Sudden and Accidental Pollution,Add On,61,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Non-Owned and Hired Automobile Legal Liability Cover,Add On,62,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Liability arising out of minor civil works,Add On,63,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Liability arising out of Facilities within Designated Premises Cover,Basic,64,Yes,TEXTAREA,IIRM India
18531,Commercial General Liability Insurance (CGL),Other terms & conditions,Basic,65,Yes,TEXTAREA,IIRM India
20868,Commercial General Liability Insurance (CGL),,,,,,
18579,Commercial Vehicle Class G Insurance,Motor – Commercial,Basic,1,Yes,TEXTAREA,IIRM India
18579,Commercial Vehicle Class G Insurance,Others,Asset,2,No,TEXTAREA,IIRM India
20682,Commercial Vehicle Class G Insurance,,,,,,
18548,Consequential Loss (Fire) Insurance,Name of the Insured,Asset,1,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Communication  Address,Asset,2,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Occupancy Description,Asset,3,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Location of Risk,Asset,4,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Claims History,Asset,5,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Expiring Insurer & Policy No.,Asset,6,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Expiring Policy Period,Asset,7,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Renewal Policy Period,Asset,8,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Expiring Policy Premium,Asset,9,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Annual Gross Profit / Sum Insured,Basic,10,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Indemnity Period,Basic,11,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Earthquake (Fire and Shock),Basic,12,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,STFI,Basic,13,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Terrorism,Basic,14,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Auditors fees,Basic,15,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Basis of specification - Revenue basis,Basic,16,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Alternate basis clause,Basic,17,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Addition / difference basis to be specified,Basic,18,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Departmental clause,Basic,19,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Customers premises extension - Named basis for 20% of the Business Interruption Sum insured for FLEXA and AOG perils; 10% for unnamed basis,Basic,20,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Interdependency clause,Basic,21,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Prevention of access,Basic,22,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Additional increased cost of working,Basic,23,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Professional fees,Basic,24,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Dual Wages basis,Basic,25,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Layoff and retrenchment cover,Basic,26,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Public Utilities cover (Air/Water/Electricity),Basic,27,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Return of premium clause,Basic,28,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Other terms & covers,Basic,29,Yes,TEXTAREA,IIRM India
18548,Consequential Loss (Fire) Insurance,Excess/Deductibles,Basic,30,Yes,TEXTAREA,IIRM India
20882,Consequential Loss (Fire) Insurance,,,,,,
30015,Contractors All Risk Insurance,Name of Insured,Asset,2,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Name of Contractor,Asset,3,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Name of Principal,Asset,4,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Title of the project,Asset,5,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Risk Loaction,Asset,6,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Construction Period,Asset,8,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Testing and Commissioning,Asset,9,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Maintenance Period,Asset,10,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Sum insured - Section I,Asset,11,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Contract Value + 15% (Including VAT),Basic,12,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Clearance of Debris,Basic,13,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Principal's Exisitng Property,Basic,14,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Contractor's Plant & Machinery,Basic,15,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Total Sum Insured – Section I,Basic,16,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Sum insured - Section II,Asset,17,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Bodily Injury (Any one event),Basic,18,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Property damage (Any one event),Basic,19,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,In the Aggregate ( No of occurrences are unlimited),Basic,20,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Scope of Cover,Asset,21,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Any unforeseen and sudden physical loss or damage from any cause other than those specifically excluded in a manner necessitating repair or replacement,Basic,22,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Extensions,Asset,23,Yes,TEXT,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"Riots, Strike & Civil Commotion",Basic,24,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,Terrorism,Basic,25,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 002 - Cross Liability (Principal, Contractor, Sub contractors)",Basic,26,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 003 - Maintenance visit cover,Basic,27,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 004 - Extended Maintenance cover,Basic,28,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 005 - Special Conditions Concerning the Construction and/or Erection Time Schedule,Basic,29,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 006 - Cover of extra charges for overtime, night work, work on public holidays, express freight",Basic,30,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 007 - Cover of extra charges for airfreight,Basic,31,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 008 - Warranty Concerning Structures in Earthquake Zones,Basic,32,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 009 - Exclusion of loss, damage or liability due to earthquake",Basic,33,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 010 - Exclusion of loss, damage or liability due to flood and inundation",Basic,34,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 012 - Exclusion of loss, damage or liability due to windstorm or wind-related water damage",Basic,35,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 013 - Property in off-site storage,Basic,36,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 100 - Cover for Testing of Machinery and installations,Basic,37,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 101 - Special conditions concerning the construction of tunnels, galleries, temporary or permanent subsurface structures or installations",Basic,38,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 102 - Special Conditions Concerning Underground Cables, Pipes and Other Facilities",Basic,39,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 103 - Exclusion of Loss or Damage to Crops, Forests and Cultures",Basic,40,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 104 - Special Conditions Concerning the Construction of Dams and Water Reservoirs,Basic,41,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 106 - Warranty Concerning Sections,Basic,42,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 107 - Warranty concerning Camps & Store,Basic,43,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 108 - Warranty concerning construction plant, equipment and machinery",Basic,44,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 109 - Warranty concerning construction materials,Basic,45,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,"MRE 110 - Special conditions concerning safety measures with respect of Perception of flood, inundation",Basic,46,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 111 - Special Conditions Concerning Removal of Debris from Landslides,Basic,47,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 112 - Special condition concerning fire-fighting facilities and fire safety on construction sites,Basic,48,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 113 - Inland Transit,Basic,49,Yes,TEXTAREA,IIRM Sri Lanka
30015,Contractors All Risk Insurance,MRE 114 - Serial losses,Basic,50,Yes,TEXTAREA,IIRM Sri Lanka
